X,Y,Trial
-53.120837999742605,-1.7227761304604838,1
-51.86022701627568,-1.994647736533982,1
-50.599616032808754,-2.2665193426074803,1
-49.33900504934183,-2.538390948680979,1
-48.0783940658749,-2.8102625547544773,1
-46.81778308240798,-3.0821341608279758,1
-45.55717209894105,-3.3540057669014742,1
-44.29656111547413,-3.6258773729749727,1
-43.0359501320072,-3.897748979048471,1
-41.775339148540276,-4.16962058512197,1
-40.51472816507335,-4.441492191195468,1
-40.360751596055444,-5.705410254557524,1
-40.20677502703754,-6.9693283179195795,1
-40.05279845801963,-8.233246381281635,1
-39.898821889001724,-9.49716444464369,1
-39.74484531998382,-10.761082508005746,1
-39.59086875096591,-12.025000571367801,1
-39.436892181948004,-13.288918634729857,1
-39.2829156129301,-14.552836698091912,1
-39.12893904391219,-15.816754761453968,1
-38.974962474894284,-17.080672824816023,1
-37.653891421248794,-16.934277524198496,1
-36.332820367603304,-16.78788222358097,1
-35.011749313957814,-16.64148692296344,1
-33.690678260312325,-16.495091622345914,1
-32.369607206666835,-16.348696321728386,1
-31.04853615302134,-16.20230102111086,1
-29.72746509937585,-16.05590572049333,1
-28.406394045730355,-15.909510419875804,1
-27.085322992084862,-15.763115119258277,1
-25.76425193843937,-15.61671981864075,1
-25.118764620851806,-16.763892620281993,1
-24.473277303264243,-17.911065421923237,1
-23.82778998567668,-19.05823822356448,1
-23.182302668089118,-20.205411025205724,1
-22.536815350501556,-21.352583826846967,1
-21.891328032913993,-22.49975662848821,1
-21.24584071532643,-23.646929430129454,1
-20.600353397738868,-24.794102231770697,1
-19.954866080151305,-25.94127503341194,1
-19.309378762563743,-27.088447835053184,1
-19.818253038402908,-28.30151327885112,1
-20.327127314242073,-29.51457872264906,1
-20.83600159008124,-30.727644166446996,1
-21.344875865920404,-31.940709610244934,1
-21.85375014175957,-33.153775054042875,1
-22.362624417598735,-34.36684049784081,1
-22.8714986934379,-35.57990594163875,1
-23.380372969277065,-36.79297138543669,1
-23.88924724511623,-38.006036829234624,1
-24.398121520955396,-39.21910227303256,1
-23.49564122100186,-40.15860429447687,1
-22.593160921048327,-41.098106315921186,1
-21.690680621094792,-42.0376083373655,1
-20.788200321141257,-42.97711035880981,1
-19.885720021187723,-43.91661238025412,1
-18.983239721234188,-44.856114401698434,1
-18.080759421280653,-45.79561642314275,1
-17.17827912132712,-46.73511844458706,1
-16.275798821373584,-47.67462046603137,1
-15.373318521420051,-48.61412248747568,1
-14.09478916986758,-48.39153528028,1
-12.816259818315109,-48.16894807308432,1
-11.537730466762637,-47.94636086588864,1
-10.259201115210166,-47.72377365869296,1
-8.980671763657694,-47.50118645149728,1
-7.702142412105222,-47.2785992443016,1
-6.42361306055275,-47.05601203710592,1
-5.145083709000278,-46.83342482991024,1
-3.8665543574478054,-46.61083762271456,1
-2.588025005895333,-46.38825041551888,1
-2.731772791196492,-45.0901819224919,1
-2.8755205764976512,-43.79211342946492,1
-3.0192683617988103,-42.49404493643794,1
-3.1630161470999694,-41.195976443410956,1
-3.3067639324011284,-39.897907950383974,1
-3.4505117177022875,-38.59983945735699,1
-3.5942595030034465,-37.30177096433001,1
-3.7380072883046056,-36.00370247130303,1
-3.8817550736057647,-34.70563397827605,1
-4.025502858906924,-33.407565485249066,1
-5.0943348626107285,-32.64751175226934,1
-6.163166866314533,-31.88745801928961,1
-7.231998870018338,-31.127404286309883,1
-8.300830873722143,-30.367350553330155,1
-9.369662877425949,-29.607296820350427,1
-10.438494881129753,-28.8472430873707,1
-11.507326884833557,-28.087189354390972,1
-12.57615888853736,-27.327135621411244,1
-13.644990892241164,-26.567081888431517,1
-14.713822895944968,-25.80702815545179,1
-14.59740483661372,-24.31231302933151,1
-14.480986777282471,-22.81759790321123,1
-14.364568717951222,-21.32288277709095,1
-14.248150658619974,-19.82816765097067,1
-14.131732599288725,-18.33345252485039,1
-14.015314539957476,-16.83873739873011,1
-13.898896480626227,-15.34402227260983,1
-13.782478421294979,-13.84930714648955,1
-13.66606036196373,-12.354592020369271,1
-13.549642302632481,-10.859876894248991,1
-13.685514614026916,-9.56591413308257,1
-13.82138692542135,-8.271951371916149,1
-13.957259236815785,-6.977988610749728,1
-14.09313154821022,-5.684025849583307,1
-14.229003859604655,-4.390063088416886,1
-14.36487617099909,-3.096100327250465,1
-14.500748482393524,-1.802137566084044,1
-14.636620793787959,-0.5081748049176231,1
-14.772493105182393,0.7857879562487977,1
-14.908365416576828,2.0797507174152186,1
-14.049255467166528,3.1381621665034523,1
-13.190145517756228,4.196573615591686,1
-12.331035568345929,5.25498506467992,1
-11.471925618935629,6.313396513768153,1
-10.612815669525329,7.371807962856387,1
-9.753705720115029,8.43021941194462,1
-8.89459577070473,9.488630861032853,1
-8.03548582129443,10.547042310121086,1
-7.176375871884129,11.605453759209318,1
-6.317265922473828,12.663865208297551,1
-6.491010895124466,13.911898580614121,1
-6.664755867775105,15.159931952930691,1
-6.838500840425743,16.40796532524726,1
-7.012245813076381,17.65599869756383,1
-7.18599078572702,18.9040320698804,1
-7.359735758377658,20.15206544219697,1
-7.5334807310282965,21.40009881451354,1
-7.707225703678935,22.64813218683011,1
-7.880970676329573,23.89616555914668,1
-8.054715648980212,25.14419893146325,1
-6.8610724127867275,25.632348297187672,1
-5.667429176593243,26.120497662912094,1
-4.473785940399759,26.608647028636515,1
-3.280142704206275,27.096796394360936,1
-2.086499468012791,27.584945760085358,1
-0.8928562318193072,28.07309512580978,1
0.3007870043741767,28.5612444915342,1
1.4944302405676606,29.04939385725862,1
2.6880734767611445,29.537543222983043,1
3.8817167129546286,30.025692588707464,1
4.914924888947914,30.925698479309315,1
5.9481330649411985,31.825704369911165,1
6.9813412409344835,32.72571026051301,1
8.01454941692777,33.62571615111486,1
9.047757592921055,34.525722041716705,1
10.080965768914341,35.42572793231855,1
11.114173944907627,36.3257338229204,1
12.147382120900913,37.225739713522245,1
13.180590296894199,38.12574560412409,1
14.213798472887484,39.02575149472594,1
15.064974628825547,38.06612323872708,1
15.91615078476361,37.10649498272822,1
16.767326940701672,36.146866726729364,1
17.618503096639735,35.187238470730506,1
18.469679252577798,34.22761021473165,1
19.32085540851586,33.26798195873279,1
20.172031564453924,32.30835370273393,1
21.023207720391987,31.348725446735077,1
21.87438387633005,30.389097190736223,1
22.725560032268113,29.42946893473737,1
24.123041594501572,29.180185197046296,1
25.52052315673503,28.930901459355223,1
26.91800471896849,28.68161772166415,1
28.31548628120195,28.432333983973077,1
29.712967843435408,28.183050246282004,1
31.110449405668867,27.93376650859093,1
32.507930967902325,27.68448277089986,1
33.905412530135784,27.435199033208786,1
35.30289409236924,27.185915295517713,1
36.7003756546027,26.93663155782664,1
37.015745610344354,28.35488682227531,1
37.331115566086005,29.773142086723983,1
37.64648552182766,31.191397351172654,1
37.96185547756931,32.60965261562132,1
38.27722543331096,34.02790788006999,1
38.59259538905261,35.44616314451866,1
38.90796534479426,36.864418408967325,1
39.223335300535915,38.28267367341599,1
39.53870525627757,39.70092893786466,1
39.85407521201922,41.11918420231333,1
38.984248573982924,42.0660257965911,1
38.11442193594663,43.01286739086887,1
37.24459529791034,43.95970898514664,1
36.37476865987404,44.90655057942441,1
35.50494202183775,45.85339217370218,1
34.635115383801455,46.800233767979954,1
33.76528874576516,47.747075362257725,1
32.89546210772887,48.693916956535496,1
32.025635469692574,49.64075855081327,1
31.15580883165628,50.58760014509104,1
30.149746077292285,49.80442763844637,1
29.14368332292829,49.0212551318017,1
28.137620568564294,48.238082625157034,1
27.1315578142003,47.454910118512366,1
26.125495059836304,46.6717376118677,1
25.11943230547231,45.88856510522303,1
24.113369551108313,45.10539259857836,1
23.107306796744318,44.322220091933694,1
22.101244042380323,43.539047585289026,1
21.095181288016327,42.75587507864436,1
20.00069888081435,43.43334922118591,1
18.906216473612375,44.110823363727455,1
17.8117340664104,44.788297506269004,1
16.717251659208422,45.46577164881055,1
15.622769252006448,46.1432457913521,1
14.528286844804473,46.82071993389365,1
13.433804437602499,47.4981940764352,1
12.339322030400524,48.175668218976746,1
11.24483962319855,48.853142361518294,1
10.150357215996575,49.53061650405984,1
9.0423239187426,48.814704821504286,1
7.934290621488625,48.09879313894873,1
6.82625732423465,47.38288145639317,1
5.718224026980675,46.666969773837614,1
4.6101907297267,45.95105809128206,1
3.5021574324727247,45.2351464087265,1
2.3941241352187497,44.51923472617094,1
1.2860908379647749,43.803323043615386,1
0.17805754071080004,43.08741136105983,1
-0.9299757565431748,42.37149967850427,1
-1.7223046778264937,41.42424844180014,1
-2.5146335991098123,40.476997205096005,1
-3.306962520393131,39.52974596839187,1
-4.09929144167645,38.58249473168774,1
-4.8916203629597685,37.635243494983605,1
-5.683949284243088,36.68799225827947,1
-6.476278205526407,35.74074102157534,1
-7.2686071268097265,34.793489784871205,1
-8.060936048093046,33.84623854816707,1
-8.853264969376365,32.89898731146294,1
-8.025706618504604,31.787057894641407,1
-7.198148267632843,30.675128477819875,1
-6.370589916761082,29.563199060998343,1
-5.543031565889321,28.45126964417681,1
-4.7154732150175604,27.33934022735528,1
-3.8879148641457997,26.227410810533748,1
-3.060356513274039,25.115481393712216,1
-2.232798162402278,24.003551976890684,1
-1.4052398115305171,22.891622560069152,1
-0.5776814606587561,21.77969314324762,1
0.6303929339298351,21.118219748493143,1
1.8384673285184263,20.456746353738666,1
3.0465417231070173,19.79527295898419,1
4.254616117695608,19.13379956422971,1
5.462690512284199,18.472326169475235,1
6.67076490687279,17.810852774720757,1
7.878839301461381,17.14937937996628,1
9.086913696049972,16.487905985211803,1
10.294988090638563,15.826432590457328,1
11.503062485227154,15.164959195702853,1
11.216941398056695,13.77333019223425,1
10.930820310886237,12.381701188765646,1
10.644699223715778,10.990072185297043,1
10.358578136545319,9.59844318182844,1
10.07245704937486,8.206814178359837,1
9.7863359622044,6.8151851748912335,1
9.500214875033942,5.42355617142263,1
9.214093787863483,4.031927167954027,1
8.927972700693024,2.640298164485424,1
8.641851613522565,1.2486691610168206,1
8.276095960377344,-0.20919978867529543,1
7.910340307232121,-1.6670687383674114,1
7.544584654086899,-3.1249376880595277,1
7.178829000941676,-4.582806637751643,1
6.813073347796454,-6.04067558744376,1
6.447317694651232,-7.498544537135876,1
6.081562041506009,-8.956413486827993,1
5.715806388360787,-10.414282436520109,1
5.350050735215564,-11.872151386212225,1
4.984295082070342,-13.330020335904342,1
5.941425541403405,-14.217281562864482,1
6.898556000736469,-15.104542789824622,1
7.855686460069532,-15.991804016784762,1
8.812816919402596,-16.879065243744904,1
9.76994737873566,-17.766326470705046,1
10.727077838068723,-18.653587697665188,1
11.684208297401787,-19.54084892462533,1
12.64133875673485,-20.42811015158547,1
13.598469216067913,-21.315371378545613,1
14.555599675400977,-22.202632605505755,1
13.896749265651891,-23.328522173547828,1
13.237898855902806,-24.4544117415899,1
12.57904844615372,-25.580301309631974,1
11.920198036404635,-26.706190877674047,1
11.26134762665555,-27.83208044571612,1
10.602497216906464,-28.957970013758192,1
9.943646807157378,-30.083859581800265,1
9.284796397408293,-31.209749149842338,1
8.625945987659208,-32.335638717884414,1
7.967095577910123,-33.46152828592649,1
6.700133019876671,-33.235695433601656,1
5.433170461843219,-33.00986258127682,1
4.1662079038097675,-32.784029728951985,1
2.8992453457763157,-32.55819687662715,1
1.6322827877428638,-32.332364024302315,1
0.365320229709412,-32.10653117197748,1
-0.9016423283240398,-31.880698319652645,1
-2.1686048863574916,-31.65486546732781,1
-3.4355674443909434,-31.429032615002974,1
-4.702530002424395,-31.20319976267814,1
-5.35531721475973,-32.495095472968956,1
-6.008104427095065,-33.78699118325977,1
-6.6608916394304005,-35.07888689355059,1
-7.313678851765736,-36.370782603841405,1
-7.966466064101071,-37.66267831413222,1
-8.619253276436407,-38.95457402442304,1
-9.272040488771742,-40.246469734713855,1
-9.924827701107077,-41.53836544500467,1
-10.577614913442412,-42.83026115529549,1
-11.230402125777747,-44.122156865586305,1
-10.208819827961742,-44.859693585354584,1
-9.187237530145737,-45.597230305122864,1
-8.165655232329732,-46.33476702489114,1
-7.144072934513726,-47.07230374465942,1
-6.122490636697721,-47.8098404644277,1
-5.100908338881716,-48.54737718419598,1
-4.079326041065711,-49.28491390396426,1
-3.057743743249706,-50.02245062373254,1
-2.0361614454337014,-50.75998734350082,1
-1.0145791476176966,-51.4975240632691,1
0.2687059226068227,-51.87677889708707,1
1.551990992831342,-52.256033730905045,1
2.8352760630558613,-52.63528856472302,1
4.11856113328038,-53.014543398540994,1
5.401846203504899,-53.39379823235897,1
6.685131273729418,-53.77305306617694,1
7.968416343953937,-54.152307899994916,1
9.251701414178456,-54.53156273381289,1
10.534986484402975,-54.910817567630865,1
11.818271554627493,-55.29007240144884,1
12.5716288275369,-54.20729292481032,1
13.324986100446306,-53.1245134481718,1
14.078343373355713,-52.041733971533276,1
14.83170064626512,-50.958954494894755,1
15.585057919174526,-49.876175018256234,1
16.338415192083932,-48.79339554161771,1
17.09177246499334,-47.71061606497919,1
17.84512973790275,-46.62783658834067,1
18.598487010812157,-45.54505711170215,1
19.351844283721565,-44.46227763506363,1
20.48959049826141,-45.00893762531476,1
21.627336712801256,-45.55559761556589,1
-0.15443933694029055,0.4550595573841826,2
0.028396224579566892,1.8404453452132703,2
0.21123178609942433,3.225831133042358,2
0.39406734761928175,4.6112169208714455,2
0.5769029091391392,5.996602708700533,2
0.7597384706589967,7.381988496529621,2
0.9425740321788542,8.76737428435871,2
1.1254095936987116,10.152760072187798,2
1.308245155218569,11.538145860016886,2
1.4910807167384263,12.923531647845975,2
2.728147272900686,12.93307278691002,2
3.9652138290629457,12.942613925974067,2
5.2022803852252055,12.952155065038113,2
6.439346941387465,12.961696204102159,2
7.676413497549725,12.971237343166205,2
8.913480053711986,12.980778482230251,2
10.150546609874246,12.990319621294297,2
11.387613166036505,12.999860760358343,2
12.624679722198765,13.00940189942239,2
13.861746278361025,13.018943038486436,2
14.899936505203648,13.861092571406697,2
15.938126732046271,14.703242104326959,2
16.976316958888894,15.54539163724722,2
18.014507185731517,16.38754117016748,2
19.05269741257414,17.22969070308774,2
20.090887639416763,18.071840236008,2
21.129077866259387,18.91398976892826,2
22.16726809310201,19.75613930184852,2
23.205458319944633,20.59828883476878,2
24.243648546787256,21.44043836768904,2
23.41941119162831,22.536831601357598,2
22.595173836469364,23.633224835026155,2
21.770936481310418,24.729618068694712,2
20.946699126151472,25.82601130236327,2
20.122461770992526,26.922404536031827,2
19.29822441583358,28.018797769700384,2
18.473987060674634,29.115191003368942,2
17.64974970551569,30.2115842370375,2
16.825512350356743,31.307977470706057,2
16.001274995197797,32.404370704374614,2
14.727503188786516,32.361203439360395,2
13.453731382375235,32.318036174346176,2
12.179959575963954,32.27486890933196,2
10.906187769552673,32.23170164431774,2
9.632415963141392,32.18853437930352,2
8.358644156730112,32.1453671142893,2
7.084872350318831,32.10219984927508,2
5.81110054390755,32.05903258426086,2
4.537328737496269,32.01586531924664,2
3.263556931084988,31.972698054232424,2
1.9754334655174153,31.627362632687504,2
0.6873099999498424,31.282027211142584,2
-0.6008134656177304,30.936691789597663,2
-1.8889369311853033,30.591356368052743,2
-3.177060396752876,30.246020946507823,2
-4.4651838623204485,29.900685524962903,2
-5.753307327888021,29.555350103417982,2
-7.041430793455594,29.210014681873062,2
-8.329554259023167,28.864679260328142,2
-9.61767772459074,28.51934383878322,2
-9.342748829395097,27.242464564570216,2
-9.067819934199454,25.96558529035721,2
-8.79289103900381,24.688706016144206,2
-8.517962143808168,23.4118267419312,2
-8.243033248612525,22.134947467718195,2
-7.968104353416883,20.85806819350519,2
-7.693175458221241,19.581188919292185,2
-7.4182465630255985,18.30430964507918,2
-7.143317667829956,17.027430370866174,2
-6.868388772634314,15.750551096653169,2
-5.644299959336963,15.796217008610052,2
-4.420211146039612,15.841882920566935,2
-3.1961223327422603,15.887548832523818,2
-1.9720335194449092,15.9332147444807,2
-0.7479447061475581,15.978880656437584,2
0.47614410714979294,16.024546568394467,2
1.700232920447144,16.070212480351348,2
2.9243217337444953,16.11587839230823,2
4.148410547041847,16.16154430426511,2
5.372499360339198,16.20721021622199,2
5.669618730144393,14.873623014524666,2
5.966738099949588,13.540035812827341,2
6.263857469754782,12.206448611130016,2
6.560976839559977,10.87286140943269,2
6.858096209365172,9.539274207735366,2
7.155215579170367,8.20568700603804,2
7.452334948975562,6.872099804340715,2
7.7494543187807565,5.53851260264339,2
8.046573688585951,4.204925400946065,2
8.343693058391146,2.8713381992487395,2
9.484090540441436,2.3822811735093774,2
10.624488022491725,1.8932241477700156,2
11.764885504542015,1.4041671220306537,2
12.905282986592304,0.9151100962912919,2
14.045680468642594,0.42605307055193004,2
15.186077950692884,-0.06300395518743185,2
16.326475432743173,-0.5520609809267938,2
17.466872914793463,-1.0411180066661556,2
18.607270396843752,-1.5301750324055174,2
19.747667878894042,-2.0192320581448793,2
20.027708608996655,-3.3007842032042687,2
20.307749339099267,-4.5823363482636585,2
20.58779006920188,-5.863888493323048,2
20.867830799304492,-7.145440638382438,2
21.147871529407105,-8.426992783441827,2
21.427912259509718,-9.708544928501217,2
21.70795298961233,-10.990097073560607,2
21.987993719714943,-12.271649218619997,2
22.268034449817556,-13.553201363679387,2
22.54807517992017,-14.834753508738777,2
23.829253707336445,-15.0960496131181,2
25.11043223475272,-15.357345717497422,2
26.391610762168998,-15.618641821876745,2
27.672789289585275,-15.879937926256067,2
28.95396781700155,-16.141234030635392,2
30.235146344417828,-16.402530135014715,2
31.516324871834104,-16.663826239394037,2
32.79750339925038,-16.92512234377336,2
34.07868192666666,-17.186418448152683,2
35.35986045408294,-17.447714552532005,2
35.891609192302745,-16.245282392849113,2
36.42335793052255,-15.04285023316622,2
36.95510666874235,-13.840418073483328,2
37.48685540696216,-12.637985913800435,2
38.01860414518196,-11.435553754117542,2
38.550352883401764,-10.23312159443465,2
39.08210162162157,-9.030689434751757,2
39.61385035984137,-7.828257275068864,2
40.145599098061176,-6.625825115385972,2
40.67734783628098,-5.423392955703079,2
41.6512121556259,-4.675105431395847,2
42.62507647497081,-3.926817907088616,2
43.59894079431572,-3.1785303827813847,2
44.572805113660635,-2.4302428584741533,2
45.54666943300555,-1.681955334166922,2
46.52053375235046,-0.9336678098596906,2
47.49439807169537,-0.1853802855524591,2
48.468262391040284,0.5629072387547723,2
49.442126710385196,1.3111947630620038,2
50.41599102973011,2.059482287369235,2
50.31166909586797,3.2857018911585225,2
50.20734716200583,4.51192149494781,2
50.10302522814369,5.738141098737097,2
49.998703294281555,6.964360702526385,2
49.894381360419416,8.190580306315672,2
49.79005942655728,9.41679991010496,2
49.68573749269514,10.643019513894247,2
49.581415558833,11.869239117683534,2
49.47709362497086,13.095458721472822,2
49.372771691108724,14.32167832526211,2
50.719608467402004,14.579932915521054,2
52.066445243695284,14.838187505779999,2
53.413282019988564,15.096442096038944,2
54.760118796281844,15.354696686297888,2
56.106955572575124,15.612951276556833,2
57.453792348868404,15.871205866815778,2
58.800629125161684,16.12946045707472,2
60.147465901454964,16.387715047333664,2
61.494302677748244,16.645969637592607,2
62.841139454041524,16.90422422785155,2
63.722794188594285,16.047459897432002,2
64.60444892314705,15.190695567012453,2
65.4861036576998,14.333931236592903,2
66.36775839225255,13.477166906173354,2
67.24941312680531,12.620402575753804,2
68.13106786135806,11.763638245334255,2
69.01272259591082,10.906873914914705,2
69.89437733046357,10.050109584495155,2
70.77603206501632,9.193345254075606,2
71.65768679956908,8.336580923656056,2
72.82725138477583,7.89274819993441,2
73.99681596998259,7.448915476212763,2
75.16638055518935,7.005082752491116,2
76.3359451403961,6.56125002876947,2
77.50550972560286,6.117417305047823,2
78.67507431080962,5.6735845813261765,2
79.84463889601638,5.22975185760453,2
81.01420348122313,4.785919133882883,2
82.18376806642989,4.342086410161237,2
83.35333265163665,3.8982536864395896,2
83.56503786648538,2.61504081053914,2
83.77674308133412,1.33182793463869,2
83.98844829618285,0.048615058738240347,2
84.20015351103159,-1.2345978171622094,2
84.41185872588032,-2.517810693062659,2
84.62356394072906,-3.801023568963109,2
84.83526915557779,-5.084236444863558,2
85.04697437042653,-6.367449320764008,2
85.25867958527526,-7.650662196664458,2
85.470384800124,-8.933875072564907,2
84.23886037000561,-9.596573778773212,2
83.00733593988723,-10.259272484981517,2
81.77581150976884,-10.921971191189822,2
80.54428707965046,-11.584669897398127,2
79.31276264953208,-12.247368603606432,2
78.08123821941369,-12.910067309814737,2
76.84971378929531,-13.572766016023042,2
75.61818935917692,-14.235464722231347,2
74.38666492905854,-14.898163428439652,2
73.15514049894016,-15.560862134647957,2
71.96245339284886,-15.876385154312404,2
70.76976628675756,-16.19190817397685,2
69.57707918066626,-16.507431193641295,2
68.38439207457496,-16.822954213305742,2
67.19170496848366,-17.13847723297019,2
65.99901786239236,-17.454000252634636,2
64.80633075630107,-17.769523272299082,2
63.61364365020976,-18.08504629196353,2
62.420956544118454,-18.400569311627976,2
61.22826943802715,-18.716092331292423,2
61.10711108925346,-20.100922246996255,2
60.98595274047977,-21.485752162700088,2
60.86479439170608,-22.87058207840392,2
60.74363604293239,-24.255411994107753,2
60.6224776941587,-25.640241909811586,2
60.501319345385006,-27.02507182551542,2
60.380160996611316,-28.40990174121925,2
60.259002647837626,-29.794731656923084,2
60.137844299063936,-31.179561572626916,2
60.016685950290245,-32.56439148833075,2
58.84224817219242,-33.21221009389731,2
57.667810394094595,-33.860028699463875,2
56.49337261599677,-34.50784730503044,2
55.318934837898944,-35.155665910597,2
54.14449705980112,-35.803484516163564,2
52.97005928170329,-36.45130312173013,2
51.79562150360547,-37.09912172729669,2
50.62118372550764,-37.746940332863254,2
49.446745947409816,-38.39475893842982,2
48.27230816931199,-39.04257754399638,2
48.352762135321115,-40.5132286044087,2
48.43321610133024,-41.983879664821025,2
48.51367006733936,-43.45453072523335,2
48.594124033348486,-44.92518178564567,2
48.67457799935761,-46.39583284605799,2
48.75503196536673,-47.866483906470314,2
48.83548593137586,-49.33713496688264,2
48.91593989738498,-50.80778602729496,2
48.996393863394104,-52.27843708770728,2
49.07684782940323,-53.749088148119604,2
48.79775854709169,-55.13545711638733,2
